route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
63991,4,2792791,University Medical Center,0,897174,140752
63991,4,2792792,University Medical Center,0,897175,140752
63991,4,2792793,University Medical Center,0,897176,140752
63991,4,2792794,University Medical Center,0,897177,140752
63991,4,2792795,University Medical Center,0,897177,140752
63991,4,2792796,University Medical Center,0,897178,140752
63991,4,2792797,University Medical Center,0,897179,140752
63991,4,2792798,University Medical Center,0,897179,140752
63991,4,2792799,University Medical Center,0,897180,140752
63991,4,2792800,University Medical Center,0,897481,140752
63991,4,2792801,University Medical Center,0,897182,140752
63991,4,2792802,University Medical Center,0,897182,140752
63991,4,2792803,University Medical Center,0,897183,140752
63991,4,2792804,University Medical Center,0,897184,140752
63991,4,2792805,University Medical Center,0,897185,140752
63991,4,2792806,University Medical Center,0,897185,140752
63991,4,2792807,University Medical Center,0,897186,140752
63991,4,2792808,University Medical Center,0,897187,140752
63991,4,2792809,University Medical Center,0,897188,140752
63991,4,2792810,Salt Lake Central Station,1,897189,140753
63991,4,2792811,Salt Lake Central Station,1,897174,140753
63991,4,2792812,Salt Lake Central Station,1,897175,140753
63991,4,2792813,Salt Lake Central Station,1,897177,140753
63991,4,2792814,Salt Lake Central Station,1,897177,140753
63991,4,2792815,Salt Lake Central Station,1,897178,140753
63991,4,2792816,Salt Lake Central Station,1,897179,140753
63991,4,2792817,Salt Lake Central Station,1,897179,140753
63991,4,2792818,Salt Lake Central Station,1,897481,140753
63991,4,2792819,Salt Lake Central Station,1,897182,140753
63991,4,2792820,Salt Lake Central Station,1,897182,140753
63991,4,2792821,Salt Lake Central Station,1,897183,140753
63991,4,2792822,Salt Lake Central Station,1,897184,140753
63991,4,2792823,Salt Lake Central Station,1,897185,140753
63991,4,2792824,Salt Lake Central Station,1,897185,140753
63991,4,2792825,Salt Lake Central Station,1,897186,140753
63991,4,2792826,Salt Lake Central Station,1,897187,140753
63991,4,2792827,Salt Lake Central Station,1,897188,140753
63992,4,2792828,University of Utah,0,897190,140754
63992,4,2792829,University of Utah,0,897190,140754
63992,4,2792830,University of Utah,0,897190,140754
63992,4,2792831,University of Utah,0,897190,140754
63992,4,2792832,University of Utah,0,897191,140754
63992,4,2792833,University of Utah,0,897192,140754
63992,4,2792834,University of Utah,0,897192,140754
63992,4,2792835,University of Utah,0,897192,140754
63992,4,2792836,University of Utah,0,897193,140754
63992,4,2792837,University of Utah,0,897193,140754
63992,4,2792838,University of Utah,0,897194,140754
63992,4,2792839,University of Utah,0,897194,140754
63992,4,2792840,University of Utah,0,897194,140754
63992,4,2792841,University of Utah,0,897195,140754
63992,4,2792842,University of Utah,0,897195,140754
63992,4,2792843,University of Utah,0,897195,140754
63992,4,2792844,University of Utah,0,897196,140754
63992,4,2792845,University of Utah,0,897197,140754
63992,4,2792846,University of Utah,0,897198,140754
63992,4,2792847,University of Utah,0,897198,140754
63992,4,2792848,University of Utah,0,897198,140754
63992,4,2792849,University of Utah,0,897199,140754
63992,4,2792850,University of Utah,0,897199,140754
63992,4,2792851,University of Utah,0,897199,140754
63992,4,2792852,University of Utah,0,897199,140754
63992,4,2792853,University of Utah,0,902260,140754
63992,4,2792854,Central Pointe Station,1,897201,140755
63992,4,2792855,Central Pointe Station,1,897202,140755
63992,4,2792856,Central Pointe Station,1,897203,140755
63992,4,2792857,Central Pointe Station,1,897203,140755
63992,4,2792858,Central Pointe Station,1,897204,140755
63992,4,2792859,Central Pointe Station,1,897204,140755
63992,4,2792860,Central Pointe Station,1,897191,140755
63992,4,2792861,Central Pointe Station,1,897191,140755
63992,4,2792862,Central Pointe Station,1,897192,140755
63992,4,2792863,Central Pointe Station,1,897193,140755
63992,4,2792864,Central Pointe Station,1,897194,140755
63992,4,2792865,Central Pointe Station,1,897195,140755
63992,4,2792866,Central Pointe Station,1,897205,140755
63992,4,2792867,Central Pointe Station,1,897205,140755
63992,4,2792868,Central Pointe Station,1,897206,140755
63992,4,2792869,Central Pointe Station,1,897196,140755
63992,4,2792870,Central Pointe Station,1,897196,140755
63992,4,2792871,Central Pointe Station,1,897197,140755
63992,4,2792872,Central Pointe Station,1,897197,140755
63992,4,2792873,Central Pointe Station,1,897207,140755
63992,4,2792874,Central Pointe Station,1,897207,140755
63992,4,2792875,Central Pointe Station,1,897208,140755
63992,4,2792876,Central Pointe Station,1,897208,140755
63992,4,2792877,Central Pointe Station,1,897198,140755
63992,4,2792878,Central Pointe Station,1,897209,140755
63992,4,2792879,Central Pointe Station,1,897209,140755
63992,4,2792880,Central Pointe Station,1,902260,140755
63993,2,2792953,University Medical Center,0,900999,140756
63993,2,2792954,University Medical Center,0,900994,140756
63993,2,2792955,University Medical Center,0,900992,140756
63993,2,2792956,University Medical Center,0,900993,140756
63993,2,2792957,University Medical Center,0,900993,140756
63993,2,2792958,University Medical Center,0,900998,140756
63993,2,2792959,University Medical Center,0,900995,140756
63993,2,2792960,University Medical Center,0,900996,140756
63993,2,2792961,University Medical Center,0,900995,140756
63993,2,2792962,University Medical Center,0,900996,140756
63993,2,2792963,University Medical Center,0,900999,140756
63993,2,2792964,University Medical Center,0,900994,140756
63993,4,2792977,University Medical Center,0,897222,140756
63993,4,2792978,University Medical Center,0,897222,140756
63993,4,2792979,University Medical Center,0,897222,140756
63993,4,2792980,University Medical Center,0,897222,140756
63993,4,2792981,University Medical Center,0,897222,140756
63993,4,2792982,University Medical Center,0,897222,140756
63993,4,2792983,University Medical Center,0,897222,140756
63993,4,2792984,University Medical Center,0,897223,140756
63993,4,2792985,University Medical Center,0,897223,140756
63993,4,2792986,University Medical Center,0,897223,140756
63993,4,2792987,University Medical Center,0,897223,140756
63993,4,2792988,University Medical Center,0,897223,140756
63993,4,2792989,University Medical Center,0,897223,140756
63993,4,2792990,University Medical Center,0,897223,140756
63993,4,2792991,University Medical Center,0,897223,140756
63993,4,2792992,University Medical Center,0,897224,140756
63993,4,2792993,University Medical Center,0,897224,140756
63993,4,2792994,University Medical Center,0,897224,140756
63993,4,2792995,University Medical Center,0,897224,140756
63993,4,2792996,University Medical Center,0,897224,140756
63993,4,2792997,University Medical Center,0,897224,140756
63993,4,2792998,University Medical Center,0,897224,140756
63993,4,2792999,University Medical Center,0,897224,140756
63993,4,2793000,University Medical Center,0,897225,140756
63993,4,2793001,University Medical Center,0,897225,140756
63993,4,2793002,University Medical Center,0,897225,140756
63993,4,2793003,University Medical Center,0,897225,140756
63993,4,2793004,University Medical Center,0,897225,140756
63993,4,2793005,University Medical Center,0,897225,140756
63993,4,2793006,University Medical Center,0,897225,140756
63993,4,2793007,University Medical Center,0,897226,140756
63993,4,2793008,University Medical Center,0,897227,140756
63993,4,2793009,University Medical Center,0,897227,140756
63993,4,2793010,University Medical Center,0,897227,140756
63993,4,2793011,University Medical Center,0,897227,140756
63993,4,2793012,University Medical Center,0,897227,140756
63993,4,2793013,University Medical Center,0,897227,140756
63993,4,2793014,University Medical Center,0,897227,140756
63993,4,2793015,University Medical Center,0,897227,140756
63993,4,2793016,University Medical Center,0,897228,140756
63993,4,2793017,University Medical Center,0,897229,140756
63993,4,2793018,University Medical Center,0,897229,140756
63993,4,2793019,University Medical Center,0,897229,140756
63993,4,2793020,University Medical Center,0,897229,140756
63993,4,2793021,University Medical Center,0,897229,140756
63993,4,2793022,University Medical Center,0,897229,140756
63993,4,2793023,University Medical Center,0,897229,140756
63993,4,2793024,University Medical Center,0,897230,140756
63993,4,2793025,University Medical Center,0,897230,140756
63993,4,2793026,University Medical Center,0,897230,140756
63993,4,2793027,University Medical Center,0,897230,140756
63993,4,2793028,University Medical Center,0,897230,140756
63993,4,2793029,University Medical Center,0,897230,140756
63993,4,2793030,University Medical Center,0,897230,140756
63993,4,2793031,University Medical Center,0,897230,140756
63993,16,2887460,University Medical Center,0,908040,140756
63993,16,2887461,University Medical Center,0,908040,140756
63993,16,2887462,University Medical Center,0,908041,140756
63993,16,2887463,University Medical Center,0,908042,140756
63993,16,2887464,University Medical Center,0,908042,140756
63993,16,2887465,University Medical Center,0,908043,140756
63993,16,2887466,University Medical Center,0,908043,140756
63993,16,2887467,University Medical Center,0,908044,140756
63993,16,2887468,University Medical Center,0,908044,140756
63993,16,2887469,University Medical Center,0,908045,140756
63993,16,2887470,University Medical Center,0,908045,140756
63993,16,2887471,University Medical Center,0,908046,140756
63993,12,2888722,University Medical Center,0,908133,140756
63993,12,2888723,University Medical Center,0,908133,140756
63993,12,2888724,University Medical Center,0,908134,140756
63993,12,2888725,University Medical Center,0,908135,140756
63993,12,2888726,University Medical Center,0,908135,140756
63993,12,2888727,University Medical Center,0,908136,140756
63993,12,2888728,University Medical Center,0,908136,140756
63993,12,2888729,University Medical Center,0,908137,140756
63993,12,2888730,University Medical Center,0,908137,140756
63993,12,2888731,University Medical Center,0,908138,140756
63993,12,2888732,University Medical Center,0,908138,140756
63993,12,2888733,University Medical Center,0,908139,140756
63993,2,2792965,Salt Lake Central Station,1,900993,140757
63993,2,2792966,Salt Lake Central Station,1,900998,140757
63993,2,2792967,Salt Lake Central Station,1,900995,140757
63993,2,2792968,Salt Lake Central Station,1,900996,140757
63993,2,2792969,Salt Lake Central Station,1,900996,140757
63993,2,2792970,Salt Lake Central Station,1,900999,140757
63993,2,2792971,Salt Lake Central Station,1,900994,140757
63993,2,2792972,Salt Lake Central Station,1,900992,140757
63993,2,2792973,Salt Lake Central Station,1,900994,140757
63993,2,2792974,Salt Lake Central Station,1,900992,140757
63993,2,2792975,Salt Lake Central Station,1,900993,140757
63993,2,2792976,Salt Lake Central Station,1,900998,140757
63993,4,2793032,Salt Lake Central Station,1,897222,140757
63993,4,2793033,Salt Lake Central Station,1,897222,140757
63993,4,2793034,Salt Lake Central Station,1,897222,140757
63993,4,2793035,Salt Lake Central Station,1,897222,140757
63993,4,2793036,Salt Lake Central Station,1,897222,140757
63993,4,2793037,Salt Lake Central Station,1,897222,140757
63993,4,2793038,Salt Lake Central Station,1,897222,140757
63993,4,2793039,Salt Lake Central Station,1,897223,140757
63993,4,2793040,Salt Lake Central Station,1,897223,140757
63993,4,2793041,Salt Lake Central Station,1,897223,140757
63993,4,2793042,Salt Lake Central Station,1,897223,140757
63993,4,2793043,Salt Lake Central Station,1,897223,140757
63993,4,2793044,Salt Lake Central Station,1,897223,140757
63993,4,2793045,Salt Lake Central Station,1,897223,140757
63993,4,2793046,Salt Lake Central Station,1,897223,140757
63993,4,2793047,Salt Lake Central Station,1,897224,140757
63993,4,2793048,Salt Lake Central Station,1,897224,140757
63993,4,2793049,Salt Lake Central Station,1,897224,140757
63993,4,2793050,Salt Lake Central Station,1,897224,140757
63993,4,2793051,Salt Lake Central Station,1,897224,140757
63993,4,2793052,Salt Lake Central Station,1,897224,140757
63993,4,2793053,Salt Lake Central Station,1,897224,140757
63993,4,2793054,Salt Lake Central Station,1,897224,140757
63993,4,2793055,Salt Lake Central Station,1,897225,140757
63993,4,2793056,Salt Lake Central Station,1,897225,140757
63993,4,2793057,Salt Lake Central Station,1,897225,140757
63993,4,2793058,Salt Lake Central Station,1,897225,140757
63993,4,2793059,Salt Lake Central Station,1,897225,140757
63993,4,2793060,Salt Lake Central Station,1,897225,140757
63993,4,2793061,Salt Lake Central Station,1,897225,140757
63993,4,2793062,Salt Lake Central Station,1,897227,140757
63993,4,2793063,Salt Lake Central Station,1,897227,140757
63993,4,2793064,Salt Lake Central Station,1,897227,140757
63993,4,2793065,Salt Lake Central Station,1,897227,140757
63993,4,2793066,Salt Lake Central Station,1,897227,140757
63993,4,2793067,Salt Lake Central Station,1,897227,140757
63993,4,2793068,Salt Lake Central Station,1,897227,140757
63993,4,2793069,Salt Lake Central Station,1,897227,140757
63993,4,2793070,Salt Lake Central Station,1,897229,140757
63993,4,2793071,Salt Lake Central Station,1,897229,140757
63993,4,2793072,Salt Lake Central Station,1,897229,140757
63993,4,2793073,Salt Lake Central Station,1,897229,140757
63993,4,2793074,Salt Lake Central Station,1,897229,140757
63993,4,2793075,Salt Lake Central Station,1,897229,140757
63993,4,2793076,Salt Lake Central Station,1,897229,140757
63993,4,2793077,Salt Lake Central Station,1,897230,140757
63993,4,2793078,Salt Lake Central Station,1,897230,140757
63993,4,2793079,Salt Lake Central Station,1,897230,140757
63993,4,2793080,Salt Lake Central Station,1,897230,140757
63993,4,2793081,Salt Lake Central Station,1,897230,140757
63993,4,2793082,Salt Lake Central Station,1,897230,140757
63993,4,2793083,Salt Lake Central Station,1,897230,140757
63993,4,2793084,Salt Lake Central Station,1,897230,140757
63993,4,2793085,Salt Lake Central Station,1,897230,140757
63993,16,2887472,Salt Lake Central Station,1,908040,140757
63993,16,2887473,Salt Lake Central Station,1,908041,140757
63993,16,2887474,Salt Lake Central Station,1,908041,140757
63993,16,2887475,Salt Lake Central Station,1,908042,140757
63993,16,2887476,Salt Lake Central Station,1,908042,140757
63993,16,2887477,Salt Lake Central Station,1,908043,140757
63993,16,2887478,Salt Lake Central Station,1,908043,140757
63993,16,2887479,Salt Lake Central Station,1,908044,140757
63993,16,2887480,Salt Lake Central Station,1,908045,140757
63993,16,2887481,Salt Lake Central Station,1,908045,140757
63993,16,2887482,Salt Lake Central Station,1,908046,140757
63993,16,2887483,Salt Lake Central Station,1,908046,140757
63993,12,2888734,Salt Lake Central Station,1,908133,140757
63993,12,2888735,Salt Lake Central Station,1,908134,140757
63993,12,2888736,Salt Lake Central Station,1,908134,140757
63993,12,2888737,Salt Lake Central Station,1,908135,140757
63993,12,2888738,Salt Lake Central Station,1,908135,140757
63993,12,2888739,Salt Lake Central Station,1,908136,140757
63993,12,2888740,Salt Lake Central Station,1,908136,140757
63993,12,2888741,Salt Lake Central Station,1,908137,140757
63993,12,2888742,Salt Lake Central Station,1,908138,140757
63993,12,2888743,Salt Lake Central Station,1,908138,140757
63993,12,2888744,Salt Lake Central Station,1,908139,140757
63993,12,2888745,Salt Lake Central Station,1,908139,140757
63994,2,2793398,Murray Central Station,0,900918,140758
63994,2,2793399,Murray Central Station,0,900926,140758
63994,2,2793400,Murray Central Station,0,900924,140758
63994,2,2793401,Murray Central Station,0,900926,140758
63994,2,2793402,Murray Central Station,0,900917,140758
63994,2,2793403,Murray Central Station,0,900910,140758
63994,2,2793404,Murray Central Station,0,900911,140758
63994,2,2793405,Murray Central Station,0,900923,140758
63994,2,2793406,Murray Central Station,0,900911,140758
63994,2,2793407,Murray Central Station,0,900916,140758
63994,2,2793408,Murray Central Station,0,900911,140758
63994,2,2793409,Murray Central Station,0,900919,140758
63994,2,2793410,Murray Central Station,0,900922,140758
63994,2,2793411,Murray Central Station,0,900912,140758
63994,2,2793412,Murray Central Station,0,900922,140758
63994,2,2793413,Murray Central Station,0,900910,140758
63994,2,2793414,Murray Central Station,0,900922,140758
63994,2,2793415,Murray Central Station,0,900924,140758
63994,2,2793416,Murray Central Station,0,900920,140758
63994,2,2793417,Murray Central Station,0,900917,140758
63994,2,2793418,Murray Central Station,0,900920,140758
63994,2,2793419,Murray Central Station,0,900912,140758
63994,2,2793420,Murray Central Station,0,900925,140758
63994,2,2793421,Murray Central Station,0,900919,140758
63994,2,2793422,Murray Central Station,0,900918,140758
63994,2,2793423,Murray Central Station,0,900919,140758
63994,2,2793424,Murray Central Station,0,900924,140758
63994,2,2793425,Murray Central Station,0,900921,140758
63994,2,2793426,Murray Central Station,0,900916,140758
63994,2,2793427,Murray Central Station,0,900921,140758
63994,2,2793428,Murray Central Station,0,900925,140758
63994,2,2793429,Murray Central Station,0,900921,140758
63994,2,2793430,Murray Central Station,0,900915,140758
63994,2,2793431,Murray Central Station,0,900910,140758
63994,2,2793432,Murray Central Station,0,900915,140758
63994,2,2793433,Murray Central Station,0,900923,140758
63994,2,2793434,Murray Central Station,0,900915,140758
63994,2,2793435,Murray Central Station,0,900918,140758
63994,2,2793436,Murray Central Station,0,900926,140758
63994,2,2793437,Murray Central Station,0,900913,140758
63994,2,2793438,Murray Central Station,0,900917,140758
63994,2,2793439,Murray Central Station,0,900913,140758
63994,2,2793440,Murray Central Station,0,900912,140758
63994,2,2793441,Murray Central Station,0,900913,140758
63994,2,2793442,Murray Central Station,0,900910,140758
63994,2,2793443,Murray Central Station,0,900914,140758
63994,2,2793444,Murray Central Station,0,900916,140758
63994,2,2793445,Murray Central Station,0,900914,140758
63994,2,2793446,Murray Central Station,0,900925,140758
63994,2,2793447,Murray Central Station,0,900914,140758
63994,2,2793448,Murray Central Station,0,900918,140758
63994,2,2793449,Murray Central Station,0,900914,140758
63994,3,2793502,Murray Central Station,0,897276,140758
63994,3,2793503,Murray Central Station,0,897358,140758
63994,3,2793504,Murray Central Station,0,897269,140758
63994,3,2793505,Murray Central Station,0,897270,140758
63994,3,2793506,Murray Central Station,0,897270,140758
63994,3,2793507,Murray Central Station,0,897271,140758
63994,3,2793508,Murray Central Station,0,897272,140758
63994,3,2793509,Murray Central Station,0,897273,140758
63994,3,2793510,Murray Central Station,0,897274,140758
63994,3,2793511,Murray Central Station,0,897274,140758
63994,3,2793512,Murray Central Station,0,897275,140758
63994,3,2793513,Murray Central Station,0,897276,140758
63994,3,2793514,Murray Central Station,0,897277,140758
63994,3,2793515,Murray Central Station,0,897277,140758
63994,3,2793516,Murray Central Station,0,897278,140758
63994,3,2793517,Murray Central Station,0,897279,140758
63994,3,2793518,Murray Central Station,0,897279,140758
63994,4,2793537,Murray Central Station,0,897280,140758
63994,4,2793538,Murray Central Station,0,900951,140758
63994,4,2793539,Murray Central Station,0,900951,140758
63994,4,2793540,Murray Central Station,0,900951,140758
63994,4,2793541,Murray Central Station,0,900951,140758
63994,4,2793542,Murray Central Station,0,897282,140758
63994,4,2793543,Murray Central Station,0,897282,140758
63994,4,2793544,Murray Central Station,0,897282,140758
63994,4,2793545,Murray Central Station,0,897282,140758
63994,4,2793546,Murray Central Station,0,897282,140758
63994,4,2793547,Murray Central Station,0,897282,140758
63994,4,2793548,Murray Central Station,0,897282,140758
63994,4,2793549,Murray Central Station,0,897283,140758
63994,4,2793550,Murray Central Station,0,897283,140758
63994,4,2793551,Murray Central Station,0,897283,140758
63994,4,2793552,Murray Central Station,0,897283,140758
63994,4,2793553,Murray Central Station,0,897283,140758
63994,4,2793554,Murray Central Station,0,897283,140758
63994,4,2793555,Murray Central Station,0,897283,140758
63994,4,2793556,Murray Central Station,0,897283,140758
63994,4,2793557,Murray Central Station,0,897284,140758
63994,4,2793558,Murray Central Station,0,897284,140758
63994,4,2793559,Murray Central Station,0,897284,140758
63994,4,2793560,Murray Central Station,0,897284,140758
63994,4,2793561,Murray Central Station,0,897284,140758
63994,4,2793562,Murray Central Station,0,897284,140758
63994,4,2793563,Murray Central Station,0,897285,140758
63994,4,2793564,Murray Central Station,0,897285,140758
63994,4,2793565,Murray Central Station,0,897285,140758
63994,4,2793566,Murray Central Station,0,897285,140758
63994,4,2793567,Murray Central Station,0,897285,140758
63994,4,2793568,Murray Central Station,0,897285,140758
63994,4,2793569,Murray Central Station,0,897285,140758
63994,4,2793570,Murray Central Station,0,897285,140758
63994,4,2793571,Murray Central Station,0,897286,140758
63994,4,2793572,Murray Central Station,0,897286,140758
63994,4,2793573,Murray Central Station,0,897286,140758
63994,4,2793574,Murray Central Station,0,897286,140758
63994,4,2793575,Murray Central Station,0,897286,140758
63994,4,2793576,Murray Central Station,0,897286,140758
63994,4,2793577,Murray Central Station,0,897287,140758
63994,4,2793578,Murray Central Station,0,897287,140758
63994,4,2793579,Murray Central Station,0,897287,140758
63994,4,2793580,Murray Central Station,0,897287,140758
63994,4,2793581,Murray Central Station,0,897287,140758
63994,4,2793582,Murray Central Station,0,897287,140758
63994,4,2793583,Murray Central Station,0,897287,140758
63994,4,2793584,Murray Central Station,0,897288,140758
63994,4,2793585,Murray Central Station,0,897288,140758
63994,4,2793586,Murray Central Station,0,897288,140758
63994,4,2793587,Murray Central Station,0,897288,140758
63994,4,2793588,Murray Central Station,0,897288,140758
63994,4,2793589,Murray Central Station,0,897288,140758
63994,4,2793590,Murray Central Station,0,897288,140758
63994,4,2793591,Murray Central Station,0,897289,140758
63994,4,2793592,Murray Central Station,0,897289,140758
63994,4,2793593,Murray Central Station,0,897289,140758
63994,4,2793594,Murray Central Station,0,897289,140758
63994,4,2793595,Murray Central Station,0,897289,140758
63994,4,2793596,Murray Central Station,0,897289,140758
63994,3,2833569,Murray Central Station,0,897272,140758
63994,16,2887484,Murray Central Station,0,908047,140758
63994,16,2887485,Murray Central Station,0,908047,140758
63994,16,2887486,Murray Central Station,0,908047,140758
63994,16,2887487,Murray Central Station,0,908048,140758
63994,16,2887488,Murray Central Station,0,908048,140758
63994,16,2887489,Murray Central Station,0,908048,140758
63994,16,2887490,Murray Central Station,0,907793,140758
63994,16,2887491,Murray Central Station,0,907793,140758
63994,16,2887492,Murray Central Station,0,908049,140758
63994,16,2887493,Murray Central Station,0,908049,140758
63994,16,2887494,Murray Central Station,0,908049,140758
63994,16,2887495,Murray Central Station,0,908050,140758
63994,16,2887496,Murray Central Station,0,908050,140758
63994,16,2887497,Murray Central Station,0,908051,140758
63994,16,2887498,Murray Central Station,0,908051,140758
63994,16,2887499,Murray Central Station,0,908051,140758
63994,16,2887500,Murray Central Station,0,908052,140758
63994,16,2887501,Murray Central Station,0,908052,140758
63994,16,2887502,Murray Central Station,0,908052,140758
63994,16,2887503,Murray Central Station,0,908053,140758
63994,16,2887504,Murray Central Station,0,908053,140758
63994,16,2887505,Murray Central Station,0,908053,140758
63994,16,2887506,Murray Central Station,0,908054,140758
63994,16,2887507,Murray Central Station,0,908054,140758
63994,16,2887508,Murray Central Station,0,908054,140758
63994,16,2887509,Murray Central Station,0,908055,140758
63994,16,2887510,Murray Central Station,0,908055,140758
63994,16,2887511,Murray Central Station,0,908055,140758
63994,16,2887512,Murray Central Station,0,908056,140758
63994,16,2887513,Murray Central Station,0,908056,140758
63994,16,2887514,Murray Central Station,0,908056,140758
63994,16,2887515,Murray Central Station,0,908056,140758
63994,16,2887516,Murray Central Station,0,908057,140758
63994,16,2887517,Murray Central Station,0,908057,140758
63994,16,2887518,Murray Central Station,0,908057,140758
63994,16,2887519,Murray Central Station,0,908058,140758
63994,16,2887520,Murray Central Station,0,908058,140758
63994,16,2887521,Murray Central Station,0,908058,140758
63994,16,2887522,Murray Central Station,0,908059,140758
63994,16,2887523,Murray Central Station,0,908059,140758
63994,16,2887524,Murray Central Station,0,908059,140758
63994,16,2887525,Murray Central Station,0,908059,140758
63994,16,2887526,Murray Central Station,0,908060,140758
63994,16,2887527,Murray Central Station,0,908060,140758
63994,16,2887528,Murray Central Station,0,908060,140758
63994,16,2887529,Murray Central Station,0,908061,140758
63994,16,2887530,Murray Central Station,0,908061,140758
63994,16,2887531,Murray Central Station,0,908061,140758
63994,16,2887532,Murray Central Station,0,908062,140758
63994,16,2887533,Murray Central Station,0,908062,140758
63994,16,2887534,Murray Central Station,0,908062,140758
63994,16,2887535,Murray Central Station,0,908062,140758
63994,12,2888746,Murray Central Station,0,908140,140758
63994,12,2888747,Murray Central Station,0,908140,140758
63994,12,2888748,Murray Central Station,0,908140,140758
63994,12,2888749,Murray Central Station,0,908141,140758
63994,12,2888750,Murray Central Station,0,908141,140758
63994,12,2888751,Murray Central Station,0,908141,140758
63994,12,2888752,Murray Central Station,0,908142,140758
63994,12,2888753,Murray Central Station,0,908142,140758
63994,12,2888754,Murray Central Station,0,908143,140758
63994,12,2888755,Murray Central Station,0,908143,140758
63994,12,2888756,Murray Central Station,0,908143,140758
63994,12,2888757,Murray Central Station,0,908144,140758
63994,12,2888758,Murray Central Station,0,908144,140758
63994,12,2888759,Murray Central Station,0,908145,140758
63994,12,2888760,Murray Central Station,0,908145,140758
63994,12,2888761,Murray Central Station,0,908145,140758
63994,12,2888762,Murray Central Station,0,908146,140758
63994,12,2888763,Murray Central Station,0,908146,140758
63994,12,2888764,Murray Central Station,0,908146,140758
63994,12,2888765,Murray Central Station,0,908147,140758
63994,12,2888766,Murray Central Station,0,908147,140758
63994,12,2888767,Murray Central Station,0,908147,140758
63994,12,2888768,Murray Central Station,0,908148,140758
63994,12,2888769,Murray Central Station,0,908148,140758
63994,12,2888770,Murray Central Station,0,908148,140758
63994,12,2888771,Murray Central Station,0,908149,140758
63994,12,2888772,Murray Central Station,0,908149,140758
63994,12,2888773,Murray Central Station,0,908149,140758
63994,12,2888774,Murray Central Station,0,908150,140758
63994,12,2888775,Murray Central Station,0,908150,140758
63994,12,2888776,Murray Central Station,0,908150,140758
63994,12,2888777,Murray Central Station,0,908150,140758
63994,12,2888778,Murray Central Station,0,908151,140758
63994,12,2888779,Murray Central Station,0,908151,140758
63994,12,2888780,Murray Central Station,0,908151,140758
63994,12,2888781,Murray Central Station,0,908152,140758
63994,12,2888782,Murray Central Station,0,908152,140758
63994,12,2888783,Murray Central Station,0,908152,140758
63994,12,2888784,Murray Central Station,0,908153,140758
63994,12,2888785,Murray Central Station,0,908153,140758
63994,12,2888786,Murray Central Station,0,908153,140758
63994,12,2888787,Murray Central Station,0,908153,140758
63994,12,2888788,Murray Central Station,0,908154,140758
63994,12,2888789,Murray Central Station,0,908154,140758
63994,12,2888790,Murray Central Station,0,908154,140758
63994,12,2888791,Murray Central Station,0,908155,140758
63994,12,2888792,Murray Central Station,0,908155,140758
63994,12,2888793,Murray Central Station,0,908155,140758
63994,12,2888794,Murray Central Station,0,908156,140758
63994,12,2888795,Murray Central Station,0,908156,140758
63994,12,2888796,Murray Central Station,0,908156,140758
63994,12,2888797,Murray Central Station,0,908156,140758
63994,2,2793450,Salt Lake Central Station,1,900918,140759
63994,2,2793451,Salt Lake Central Station,1,900926,140759
63994,2,2793452,Salt Lake Central Station,1,900924,140759
63994,2,2793453,Salt Lake Central Station,1,900926,140759
63994,2,2793454,Salt Lake Central Station,1,900917,140759
63994,2,2793455,Salt Lake Central Station,1,900910,140759
63994,2,2793456,Salt Lake Central Station,1,900911,140759
63994,2,2793457,Salt Lake Central Station,1,900923,140759
63994,2,2793458,Salt Lake Central Station,1,900911,140759
63994,2,2793459,Salt Lake Central Station,1,900916,140759
63994,2,2793460,Salt Lake Central Station,1,900911,140759
63994,2,2793461,Salt Lake Central Station,1,900922,140759
63994,2,2793462,Salt Lake Central Station,1,900912,140759
63994,2,2793463,Salt Lake Central Station,1,900922,140759
63994,2,2793464,Salt Lake Central Station,1,900910,140759
63994,2,2793465,Salt Lake Central Station,1,900922,140759
63994,2,2793466,Salt Lake Central Station,1,900923,140759
63994,2,2793467,Salt Lake Central Station,1,900924,140759
63994,2,2793468,Salt Lake Central Station,1,900920,140759
63994,2,2793469,Salt Lake Central Station,1,900917,140759
63994,2,2793470,Salt Lake Central Station,1,900920,140759
63994,2,2793471,Salt Lake Central Station,1,900912,140759
63994,2,2793472,Salt Lake Central Station,1,900925,140759
63994,2,2793473,Salt Lake Central Station,1,900919,140759
63994,2,2793474,Salt Lake Central Station,1,900918,140759
63994,2,2793475,Salt Lake Central Station,1,900919,140759
63994,2,2793476,Salt Lake Central Station,1,900924,140759
63994,2,2793477,Salt Lake Central Station,1,900919,140759
63994,2,2793478,Salt Lake Central Station,1,900921,140759
63994,2,2793479,Salt Lake Central Station,1,900916,140759
63994,2,2793480,Salt Lake Central Station,1,900921,140759
63994,2,2793481,Salt Lake Central Station,1,900925,140759
63994,2,2793482,Salt Lake Central Station,1,900921,140759
63994,2,2793483,Salt Lake Central Station,1,900915,140759
63994,2,2793484,Salt Lake Central Station,1,900910,140759
63994,2,2793485,Salt Lake Central Station,1,900915,140759
63994,2,2793486,Salt Lake Central Station,1,900923,140759
63994,2,2793487,Salt Lake Central Station,1,900915,140759
63994,2,2793488,Salt Lake Central Station,1,900916,140759
63994,2,2793489,Salt Lake Central Station,1,900926,140759
63994,2,2793490,Salt Lake Central Station,1,900913,140759
